user_id,ISBN,rating
90471,0786881852,9
90471,0875962955,7
90474,0446670111,10
90474,0671684027,7
90481,3404129660,8
90481,3404921178,7
90481,3442722802,8
90481,3453150090,7
90481,3499136457,9
90488,3442442540,7
90512,0786869011,7
90512,8817106259,9
90515,0963270702,7
90517,0060194790,7
90517,0316601950,7
90517,0399140522,7
90517,0525945725,8
90517,0553268880,9
90517,0671003755,8
90517,067169507X,7
90517,0671797050,6
90609,0971880107,4
90614,0316569321,3
90614,0385508042,8
90614,0385511612,8
90614,0446603929,6
90614,0446606383,5
90614,044661162X,10
90614,055380247X,10
90614,0553802526,10
90614,0671534726,3
90645,0749320346,10
90646,068484267X,7
90653,0345301110,7
90653,0385333846,6
90653,0439064872,10
90653,0679433015,7
90653,0767905180,10
90653,0804114986,10
90653,0812509250,10
90653,0812522397,10
90653,0812532597,10
90653,0812550757,10
90653,0812565959,10
90653,0812575717,10
90668,0060927569,10
90685,0786867248,6
90685,0786889047,8
90694,0345260406,9
90694,0380789035,8
90694,1585671274,9
90695,0786881887,8
90695,0786889209,8
90708,0060928336,10
90708,0446675059,8
90708,0451202821,7
90711,0312986734,8
90712,0671032992,8
90722,0552999458,8
90731,0380802090,9
90731,0446608378,8
90731,0812516214,9
90731,0812522494,8
90731,0886777690,9
90731,0886778182,9
90731,0886778506,9
90731,0886779995,8
90736,0345449347,5
90736,043935806X,8
90736,0679419462,6
90736,0679446486,7
90743,0060931418,8
90743,0439064864,10
90743,0451163966,10
90743,0684801523,9
90743,1566192951,10
90744,0451526341,8
90751,0312970072,8
90752,1878424319,8
90756,0515128600,8
90761,0312970072,7
90763,0316666343,10
90771,0671023888,6
90775,0805073337,7
90776,0064472531,6
90776,014131088X,5
90776,0345423097,4
90776,0380730448,6
90776,0380732238,6
90776,0380773155,5
90776,0451194004,7
90776,0671027638,8
90776,0671568175,7
90776,0671722778,5
90776,0679742115,5
90791,0373030940,6
90793,0312421273,9
90793,0312421818,7
90793,0312422156,9
90793,0316769487,8
90809,0385508042,7
90830,3492045170,5
90830,3548603203,6
90839,0553299611,9
90839,3499227304,7
90839,3518366823,5
90842,0380753014,9
90883,0399141146,10
90905,0590412795,7
90905,0590437976,9
90966,0671525832,9
90966,0743243307,3
90966,0743406184,9
90966,0842329129,10
90984,0300001762,5
91002,0060176806,8
91002,0312865031,9
91002,0330267388,10
91002,0345385993,7
91002,0385311109,6
91002,0385313136,7
91002,0385316895,8
91002,0385324057,7
91002,0425153975,8
91002,0446515078,5
91002,0446519790,6
91002,0446523186,6
91002,0553106643,9
91002,0553106651,8
91002,0670858692,8
91002,0670868361,8
91002,0671024809,8
91002,0679430946,10
91002,0684853507,8
91023,0060229357,8
91023,014028009X,10
91023,0399142851,8
91023,0740706721,8
91026,0156027321,2
91026,0440176484,5
91026,0451203771,7
91026,0451209907,6
91033,0312986343,6
91045,0061099155,9
91047,0515135062,7
91049,0312966091,10
91049,0971880107,1
91050,0446314986,7
91050,0767906039,5
91054,0671758896,8
91058,0060198133,8
91058,0062507249,8
91058,0312099436,8
91058,0316776963,10
91058,0375706771,5
91058,038531292X,8
91058,0385493800,9
91058,0385505833,5
91058,0385720955,10
91058,0399142789,10
91058,0399143335,7
91058,0425183971,8
91058,044651974X,9
91058,0446519790,9
91058,0446524131,10
91058,051513628X,8
91058,0515136530,8
91058,0609804138,10
91058,0618526412,8
91058,0671027360,7
91058,0671034421,9
91058,0805059555,7
91058,1400031354,9
91058,1400031362,9
91083,1573221252,8
91087,0440221471,9
91097,0375703063,8
91097,0375706771,7
91097,0471237124,9
91100,0312113420,8
91103,006101351X,5
91103,0140244824,5
91103,0140296298,8
91103,0316284955,7
91103,0316666343,9
91103,0345443284,6
91103,0375414053,9
91103,0375506039,6
91103,0380730138,6
91103,0385318073,8
91103,0385502532,7
91103,0385505833,8
91103,0425162443,8
91103,044021145X,7
91103,0440213029,8
91103,0440213290,8
91103,0440222656,5
91103,0440223571,5
91103,0440226104,8
91103,0440235596,7
91103,0440241537,6
91103,044651652X,6
91103,0446516538,7
91103,0446602450,5
91103,0446604763,5
91103,0449134482,8
91103,0451167538,7
91103,0451197410,7
91103,0451207521,8
91103,0452281296,9
91103,0525945938,6
91103,0671021001,7
91103,0671038230,6
91103,0671041789,9
91103,0679446486,6
91103,0679760849,8
91103,067976402X,5
91103,0786869216,6
91103,1565122968,6
91113,0060090375,8
91113,0060090383,8
91113,0060184957,8
91113,006093090X,9
91113,0060959037,10
91113,0060987103,9
91113,0061031070,7
91113,0061054437,9
91113,0061093092,4
91113,0140298479,8
91113,0142004030,8
91113,015100692X,8
91113,0152017682,7
91113,015201800X,5
91113,0152018018,7
91113,0156027321,8
91113,0312195516,8
91113,0312201656,9
91113,0312872399,9
91113,0312966806,8
91113,0312971125,8
91113,0312974256,9
91113,0312983824,8
91113,0312983867,8
91113,0312984820,7
91113,0316096199,9
91113,0345350499,9
91113,0345361792,10
91113,0345389964,9
91113,0345423402,9
91113,0345435273,8
91113,0345441036,7
91113,034544356X,7
91113,0345443683,9
91113,0374199698,9
91113,0375500510,8
91113,0375726403,9
91113,0375727132,8
91113,0380728133,9
91113,0380731851,10
91113,0380816555,8
91113,0380820293,8
91113,0385336179,8
91113,0385721420,10
91113,038572179X,9
91113,0425148297,8
91113,0425152499,9
91113,0425184226,7
91113,0425192733,8
91113,0440123925,10
91113,0440215625,9
91113,0440221471,8
91113,0441001971,8
91113,0441005748,9
91113,0441008534,9
91113,0441009239,8
91113,0441010512,8
91113,0441304834,10
91113,0446611751,5
91113,0446675059,6
91113,0446676101,8
91113,0449911519,9
91113,0451188454,9
91113,0451451430,6
91113,0451457935,8
91113,0451458141,7
91113,0451458559,7
91113,0515093556,9
91113,0515135062,7
91113,0553264613,6
91113,055326611X,9
91113,0553270931,8
91113,0553562738,8
91113,0553574566,10
91113,0553577808,8
91113,0553579525,6
91113,0553582658,8
91113,0553582755,8
91113,0670031372,7
91113,0670894710,9
91113,0670910236,8
91113,0671024094,9
91113,0671024809,7
91113,0671047485,6
91113,0671578286,8
91113,0671704184,9
91113,0679422587,9
91113,0679745203,7
91113,0684827107,7
91113,0743237188,8
91113,0743417216,8
91113,0743469801,8
91113,0756401364,7
91113,0767905180,8
91113,0767907817,8
91113,0786889004,7
91113,0805063897,10
91113,0812509250,7
91113,0812515501,8
91113,0812532570,8
91113,0812550706,9
91113,0886774713,7
91113,0886775027,7
91113,0886775302,8
91113,0886775825,8
91113,0886777399,8
91113,0886777844,6
91113,0886779758,7
91113,1400077826,10
91113,1551668653,7
91113,1551668866,5
91113,1573229326,9
91113,1931561648,10
91115,0060987529,8
91119,038547508X,6
91119,0449239047,2
91119,0451093380,5
91119,0451099648,5
91119,0451132378,8
91119,0451137965,4
91119,0451142934,5
91119,0553254510,9
91119,0671743074,5
91130,0061091316,10
91130,0312966091,9
91130,0312983271,5
91130,0345425782,10
91130,0345434498,8
91130,0375412530,8
91130,0380716542,6
91130,0399143947,5
91130,051508901X,7
91130,0671673645,6
91130,0804108692,8
91130,0805002545,10
91130,1558742913,6
91130,1576734781,8
91135,0261102672,7
91135,0553273914,9
91157,0330491482,5
91164,038079487X,10
91164,0449210820,10
91164,0688082742,10
91184,0060193611,6
91184,0060907002,9
91184,0062502182,7
91184,0066212545,6
91184,0066620996,8
91184,0140119906,9
91184,0140148590,7
91184,0140390464,6
91184,0345310020,9
91184,0375751513,6
91184,0385196156,8
91184,0385484518,6
91184,0394404289,9
91184,0399144463,5
91184,0439064864,5
91184,0439136369,5
91184,0439139600,6
91184,043935806X,7
91184,0446528382,8
91184,0451524934,6
91184,0451526341,6
91184,0553212184,6
91184,0553251473,6
91184,0553277243,8
91184,0553380168,5
91184,0590353403,5
91184,0684800713,7
91184,0684804441,7
91184,0684825864,7
91184,0740721909,6
91184,0767901843,9
91184,0786867647,8
91184,0786880708,6
91184,078688200X,7
91184,0836204158,8
91184,0836204387,5
91184,0836210263,8
91184,0836217357,5
91184,0836217691,10
91184,0836218620,10
91184,0836218833,5
91184,0836236688,7
91184,0836251822,8
91184,0836278445,8
91184,0887308589,8
91203,0060090375,9
91203,0060392452,6
91203,0060930535,9
91203,014012389X,10
91203,0140279288,8
91203,0312993536,7
91203,0316969680,7
91203,0330492047,9
91203,0375701214,10
91203,038550926X,5
91203,0440241073,6
91203,0552998532,6
91203,0679721037,9
91203,0767905202,9
91210,0061000027,10
91221,0425119920,10
91221,0425153789,7
91244,0345313151,8
91244,0446677450,10
91246,0553227750,10
91246,0671774670,7
91251,0099769913,10
91251,0330332775,9
91251,0571216420,10
91254,0971880107,5
91258,0060934719,9
91258,0312305060,7
91258,0385490445,9
91261,0812522826,4
91263,0060972459,7
91263,0060976241,7
91263,0679721886,7
91263,0679734775,7
91263,0679745203,8
91278,0894805770,9
91279,0812548051,7
91281,0060830956,10
91281,0060929871,10
91281,061815082X,6
91281,0802132758,8
91282,0141000198,9
91283,0312267460,9
91283,0380726289,6
91322,0446679593,3
91326,0679439382,9
91327,1859846793,7
91340,0061093653,8
91341,006017773X,9
91341,0399145087,9
91341,0679454454,10
91341,080505622X,8
91341,0805059555,10
91391,0440221595,9
91404,0449911004,8
91405,0380789019,6
91405,0394700023,7
91423,042506803X,10
91424,0971880107,7
91425,014028009X,7
91425,0316776963,9
91425,1573228583,7
91425,1853261580,9
91428,0064407667,10
91428,0316779423,9
91428,034536676X,8
91428,0452281784,5
91428,0688172849,9
91430,0394871804,10
91437,0515134368,9
91449,0060964049,10
91449,015644450X,10
91449,0345391802,9
91449,038542017X,10
91449,0425192725,8
91449,0449221512,8
91449,0552998001,9
91449,0743225082,8
91449,0860686736,10
91451,0671038184,8
91451,0743403452,8
91451,0765345080,7
91456,0312316933,9
91456,0385510438,10
91456,0786868716,8
91484,0142001805,7
91490,0399146431,9
91491,0425120279,10
91491,0425147363,6
91491,0425147584,10
91491,0425150143,6
91491,0425151875,6
91491,042515601X,6
91491,0425165566,6
91491,0425168220,6
91491,0425191184,3
91494,0671003755,8
91537,0609807900,9
91553,0316789089,9
91553,074320607X,6
91553,0786868716,8
91553,0971880107,2
91554,8495501198,7
91557,0446516570,10
91569,0399149821,7
91569,0553802461,5
91576,0380727501,9
91576,0679439382,8
91612,0525945121,8
91614,342333052X,9
91617,055305340X,10
91645,0767902521,9
91647,0060085444,6
91647,0060507845,6
91647,0345413865,5
91647,0373218036,7
91647,0515131083,8
91647,0553299506,8
91647,0553560247,7
91647,0553563521,9
91647,0553568701,8
91647,0553569635,8
91647,0553572202,8
91647,055357227X,3
91647,055357230X,7
91647,0553584707,7
91647,0743411331,7
91647,0743437640,7
91647,075820230X,5
91648,0767905172,10
91660,3257061269,10
91675,0316602906,7
91675,0446532452,10
91675,0786868716,9
91681,0310205719,9
91685,0061000175,10
91685,0061094110,8
91685,0140131558,5
91685,0345386132,7
91685,0440213029,8
91692,0380788756,9
91692,0671786040,9
91709,0060928336,10
91720,0399145885,10
91762,0345391055,7
91769,0399147195,10
91792,0553131605,10
91792,059043389X,7
91792,0671729403,8
91792,0671729446,8
91792,0671729470,9
91795,0345337662,8
91795,0446608955,10
91795,0446611867,10
91802,0671027387,9
91814,0553579606,6
91821,0385486804,9
91851,0399144315,4
91864,0553270931,7
91875,0316569321,8
91875,0316666343,9
91875,0316693006,8
91875,0553801821,9
91875,067941603X,7
91875,0743211375,7
91877,0060931418,7
91877,0385722613,8
91882,044900371X,9
91925,0812502124,7
91925,0812509234,7
91925,0812533054,7
91931,0375412115,10
91931,0385720920,9
91931,0385722206,8
91931,0525934251,10
91931,0671003755,7
91931,0752844148,9
91931,0877732647,10
91931,1400030382,9
91931,1853260177,10
91935,0345272587,8
91943,0886776791,7
91963,1585421065,8
91978,0061098795,10
91978,0373250215,2
91978,0446612545,9
92042,0375502238,6
92048,0060987103,10
92048,0142001740,10
92048,0553280643,7
92048,0786864982,7
92048,0786868716,9
92072,0345339681,5
92074,0091882087,5
92074,033035566X,8
92090,0061092533,6
92090,0812550757,9
92132,0061054887,10
92132,0140441654,9
92132,0380811065,9
92132,0440224764,10
92132,0440225701,10
92132,0441003435,8
92132,0452269652,9
92132,0515114693,10
92132,0515128015,10
92132,0515128554,10
92132,051513225X,10
92132,0553265741,10
92132,0553289519,7
92132,0553561227,10
92132,0821765213,8
92132,0840734247,10
92132,155166898X,10
92134,0142000981,1
92152,0007154615,10
92152,0140075623,10
92152,0140296409,7
92152,014200331X,8
92152,0312267460,8
92152,0345439104,8
92152,0375705198,8
92152,0375726403,9
92152,044900371X,10
92152,0449910644,5
92152,0517580497,7
92152,0679775439,7
92152,0876451121,8
92152,1400034779,10
92157,0812521501,8
92162,0060977493,10
92162,037570924X,7
92165,0679731148,7
92208,0140316728,9
92208,0140319654,10
92212,0399149775,10
92215,002542730X,7
92215,0028604199,6
92215,0140046569,7
92215,0140620869,8
92215,0380977788,6
92215,0440498058,7
92215,0811214982,6
92235,0441005489,8
92273,0553573209,10
92278,0345404769,7
92278,034540761X,6
92278,044023722X,10
92278,0446672211,8
92278,0684872153,10
92280,0743454146,9
92299,0312291639,5
92299,0743418174,6
92308,0060192895,3
92316,0064406148,9
92316,0345342968,9
92316,0425184234,7
92316,0553102222,9
92316,0590010891,7
92316,0671552228,8
92329,0345391802,10
92336,0451410777,8
92336,0786015241,10
92346,014029628X,8
92346,0449907155,8
92346,0553572997,9
92346,0679721886,9
92368,0684801523,9
92388,0749309423,9
92388,0811831310,7
92399,0451527100,8
92399,0553380168,9
92404,0375727345,4
92405,006098824X,9
92405,0061093327,6
92405,0142001740,10
92405,0312306326,8
92405,0312983271,9
92405,0340750626,5
92405,0373218036,10
92405,0373483503,8
92405,0380723638,8
92405,0380727501,8
92405,0380789019,8
92405,0385605145,8
92405,0425190838,8
92405,042519471X,8
92405,0446343455,5
92405,0446353957,8
92405,0446364266,10
92405,0446608653,9
92405,0446609617,6
92405,0446609943,7
92405,0446611808,10
92405,044900256X,10
92405,0451203070,8
92405,0515114693,10
92405,0515120618,8
92405,0515136379,9
92405,0515136530,10
92405,0515137111,8
92405,0671004107,8
92405,0671034006,10
92405,076790382X,8
92405,0778320383,8
92405,0804119538,9
92405,0804120013,8
92405,0812969006,10
92405,0971880107,6
92405,1551666804,8
92405,3404148665,2
92424,0446364193,8
92424,0446601241,8
92427,3257233019,8
92437,0345354613,10
92475,0312983387,4
92475,0964631601,9
92477,0375707972,5
92494,0590353403,10
92524,0140067477,5
92524,0345337662,7
92524,0413537900,7
92524,0553258915,6
92524,0553572326,7
92524,067168390X,9
92536,0399144463,6
92547,0060391502,5
92547,0060926015,9
92547,0140074317,10
92547,0140309578,8
92547,0156528207,9
92547,043590972X,9
92547,0440417945,5
92547,0440428130,10
92547,0440472105,8
92547,0440472431,10
92547,0440484332,9
92547,0440496039,10
92547,0451524233,10
92547,0553212753,10
92547,0553213148,10
92547,0553213172,10
92547,0553213180,10
92547,0553803220,10
92547,059030271X,9
92547,0671467263,8
92547,0671708635,10
92547,0679434046,5
92547,067974388X,10
92547,0684832178,5
92547,0764221760,10
92547,0786883375,8
92547,0800781562,10
92547,0842329129,10
92547,0842329218,9
92547,0842329242,10
92547,0842329250,10
92547,0842329285,10
92547,0842332251,10
92547,0842332340,10
92547,0842384065,10
92547,0894805770,10
92547,089480829X,10
92547,0894809946,10
92547,1562926160,9
92556,034538184X,8
92561,0064402754,10
92561,0425133656,10
92561,1558506462,10
92563,0553212788,8
92566,0312195516,8
92580,0553262807,7
92580,0684867621,8
92588,0446608122,7
92597,0393314804,10
92617,3596154049,8
92638,0380789035,7
92648,038079439X,8
92648,0380818809,8
92648,0440235081,9
92648,0449209997,7
92648,0553295276,7
92648,0770426182,8
92648,0812524802,7
92652,0060192704,7
92652,006101351X,5
92652,0304345350,5
92652,0312146310,9
92652,0380732033,5
92652,0394800796,10
92652,0440208416,5
92652,0440215757,5
92652,0525945210,9
92652,0553102222,9
92652,0609608738,5
92652,0670870897,8
92652,0684809001,7
92652,0684814994,5
92652,0684835819,5
92652,0684846004,5
92652,0767903625,5
92652,0785270493,5
92652,0786862572,5
92652,0786863404,5
92652,078686351X,5
92652,0786865482,5
92652,1558744290,5
92652,1558746463,5
92652,1559724161,5
92652,1562926160,5
92652,185326086X,5
92658,0345384369,8
92658,038079487X,5
92658,0425115801,5
92658,0446607339,7
92658,0553580191,5
92658,0553582747,8
92658,1551668440,5
92659,0141182539,9
92659,0679442405,8
92664,0440221471,8
92664,0765340747,8
92664,0812574737,8
92674,0070212570,7
92674,0140148590,7
92674,0151731527,9
92674,0425155439,8
92674,0553076256,7
92674,0553268880,8
92674,0786882573,6
92678,0373835272,10
92678,1551665956,7
92693,0345339681,10
92693,0345339703,10
92693,0375826688,9
92693,0395291305,10
92693,0439136369,10
92693,3423071516,10
92696,0140254544,9
92696,0140265686,10
92696,0385418493,8
92696,0689818769,8
92696,0786885416,7
92696,0802139892,8
92712,0671004565,5
92722,0971880107,1
92724,0060934417,9
92724,0142001740,10
92724,0345442822,8
92724,060980619X,8
92727,0517703963,7
92727,0743431030,5
92727,0971880107,2
92761,0425174344,8
92776,0373484933,7
92778,0060916508,8
92800,0805063897,8
92804,0060502258,7
92804,0525946233,8
92804,0684869403,8
92804,0786884592,8
92804,0805056645,8
92806,0375507493,5
92806,0385335881,5
92806,0385336179,5
92806,1585421065,7
92807,0440211727,5
92807,0451177096,7
92807,0451186362,5
92810,0061013439,9
92810,0061030597,8
92810,0061042943,8
92810,0061097241,7
92810,0061098752,7
92810,0061099368,8
92810,0312185863,7
92810,0312969198,7
92810,0312976275,7
92810,0316152196,8
92810,0345387651,9
92810,0345404793,8
92810,0345417623,5
92810,0345428307,7
92810,034543479X,8
92810,0375413634,9
92810,0380703475,8
92810,0380711079,8
92810,0380726238,7
92810,0380731851,7
92810,0380797399,8
92810,0380974991,8
92810,0385413041,6
92810,0385504209,9
92810,0394726251,9
92810,039914613X,7
92810,042516828X,7
92810,0425182908,6
92810,0425183971,7
92810,0440241073,7
92810,0446523321,8
92810,0446527033,5
92810,0446527785,7
92810,0446604666,8
92810,0446608483,7
92810,0446608890,8
92810,0446609145,7
92810,0446609404,8
92810,0446610399,9
92810,0449006522,7
92810,0451202538,7
92810,0452264464,7
92810,0515113719,7
92810,0525945636,8
92810,0553561669,7
92810,0553574671,6
92810,0553578693,8
92810,0553587188,6
92810,059035342X,7
92810,0670894184,7
92810,067101675X,8
92810,0671024108,5
92810,0671027360,6
92810,0671027387,7
92810,067103619X,7
92810,0671038443,8
92810,0671042262,9
92810,067155302X,8
92810,0688149626,5
92810,0743255453,8
92810,0743453344,8
92810,0767902513,8
92810,0786884592,7
92810,0786889608,8
92810,0786889837,8
92819,0440241073,7
92819,0553580035,8
92819,067976402X,7
92827,0836220676,10
92830,0440226414,5
92844,0312195516,7
92846,014027927X,9
92848,0440216877,8
92865,0060988096,6
92883,0553288733,8
92883,0670030643,10
92883,0671004530,9
92883,1551668998,8
92897,0446678457,9
92899,0394744209,8
92909,325722575X,9
92918,034541389X,6
92938,0450588866,9
92939,039592720X,9
92951,0345339703,10
92951,0886773849,7
93007,8401463017,8
93018,8401479460,6
93018,8420646032,8
93025,059035342X,7
93034,0060085495,8
93034,0060392452,9
93034,0140041796,8
93034,0140051317,8
93034,0140055770,8
93034,0140620842,9
93034,0312194722,7
93034,0380703882,8
93034,0394758285,8
93034,0446671002,8
93034,0449211827,8
93034,0452283442,8
93034,0684833395,9
93034,1853260029,8
93034,1853260703,8
93034,1853267481,8
93044,0385337116,5
93046,0060198133,7
93046,0061099341,7
93046,0312195516,6
93046,0345392825,10
93046,0345409051,9
93046,0380731851,9
93046,0380805596,8
93046,0440211263,9
93046,0446364800,6
93046,0449911519,8
93046,0679753834,9
93046,0805061835,8
93046,1400034779,8
93046,1931561230,9
93047,0060012358,7
93047,0060013117,7
93047,0060507772,9
93047,0060534214,8
93047,0060920084,7
93047,0060970790,8
93047,0061007226,7
93047,0061012165,7
93047,006101351X,8
93047,0061020400,7
93047,006102063X,7
93047,0061020656,7
93047,0061020664,8
93047,0061020680,9
93047,0061054895,8
93047,0061059056,9
93047,0061059064,7
93047,0064407667,7
93047,0140143505,9
93047,0140244662,8
93047,0140366660,9
93047,0140431179,7
93047,0140440011,7
93047,0141182342,8
93047,0151003130,8
93047,0151004374,9
93047,0312194560,7
93047,0312953615,7
93047,0316143464,8
93047,0316779237,9
93047,0345311485,8
93047,0345315642,7
93047,0345337662,7
93047,0345354931,7
93047,0374516812,10
93047,0375704833,8
93047,0375719180,7
93047,038000321X,8
93047,0380727501,8
93047,0380814676,7
93047,0380821214,8
93047,0380978407,10
93047,0380978415,8
93047,0380978954,8
93047,0385486804,7
93047,0385488181,8
93047,0393050939,8
93047,039480001X,7
93047,042507160X,8
93047,0425097722,7
93047,0425146812,7
93047,0439064864,8
93047,0439136369,9
93047,0439139597,7
93047,0440168899,8
93047,044020352X,8
93047,0440208149,6
93047,0440505828,6
93047,0440998050,5
93047,0441003435,7
93047,0441813046,8
93047,0446677507,9
93047,0449212602,7
93047,0449216861,7
93047,044990928X,8
93047,0451167805,6
93047,0451205685,5
93047,0451450124,8
93047,0451457811,8
93047,0451458125,7
93047,0451458923,7
93047,0452273374,8
93047,0486272702,8
93047,0486285537,9
93047,0517799529,7
93047,0552143243,8
93047,0553109588,7
93047,0553211803,10
93047,0553234609,7
93047,0553258559,7
93047,055327449X,9
93047,0553277243,7
93047,0553278274,8
93047,0553351672,8
93047,0553381350,8
93047,0553572997,7
93047,0553576623,6
93047,0575056991,6
93047,0670813028,7
93047,0670813648,8
93047,0671250671,7
93047,067165604X,8
93047,067172519X,7
93047,0679442405,8
93047,0679722769,10
93047,0679723110,7
93047,0679731148,8
93047,0679742298,10
93047,0684841177,7
93047,0698118650,7
93047,0743457358,7
93047,0767903862,8
93047,0767904133,7
93047,0767908171,9
93047,0767915062,8
93047,0785717544,7
93047,0786865520,6
93047,0802130836,9
93047,080410526X,7
93047,0804107149,7
93047,080411188X,7
93047,0811808173,8
93047,0836217357,9
93047,0836217373,8
93047,0886774713,7
93047,088730866X,7
93047,0894800825,9
93047,0898156122,8
93047,0920236162,7
93047,0933944047,8
93047,0965834581,8
93047,0971880107,6
93047,1401088945,3
93047,1550546163,8
93047,156402976X,9
93047,1569714614,6
93047,156971620X,8
93047,156971634X,8
93047,1591823269,7
93047,1592400876,8
93047,185326119X,9
93051,3423105518,8
93071,0767902521,10
93079,0380775271,8
93085,006101351X,8
93085,0312926456,8
93085,0380717018,8
93085,0380729792,9
93085,0451128370,10
93085,0451184963,8
93085,0515116475,8
93085,0553569155,10
93085,0671532251,7
93085,0887307876,8
93092,0060932759,6
93092,0060976497,7
93092,0060987561,10
93092,0064400557,10
93092,0064400581,10
93092,0064471047,9
93092,0140244824,8
93092,0140430032,10
93092,0142000205,9
93092,0142004235,9
93092,0330375253,9
93092,0345387651,4
93092,0345418263,10
93092,0439101352,9
93092,0440221471,8
93092,0440224764,9
93092,0440224837,7
93092,0440415829,10
93092,0440486599,8
93092,0446532231,10
93092,0446532444,10
93092,0446606812,10
93092,0446607207,7
93092,0446611867,9
93092,0448405202,10
93092,0449702766,9
93092,0451155750,6
93092,0486406482,8
93092,0553096060,10
93092,0553272535,10
93092,0553279378,9
93092,0671021001,7
93092,0671690094,10
93092,0689808828,9
93092,0743224574,6
93092,0743236742,7
93092,0786884592,10
93092,1558743316,10
93092,1573225126,6
93105,0385503822,9
93105,0440226449,9
93105,0446611921,7
93105,0553089234,8
93105,0743436210,9
93105,1573220051,10
93113,0440236754,10
93114,0345389220,9
93114,0395282659,10
93114,0399140557,8
93114,078601539X,7
93114,0886774713,9
93116,0312966806,9
93116,0671003755,8
93116,0743439740,8
93116,0843946903,8
93125,0553096060,8
93126,0440219078,10
93126,0440972329,7
93129,0671729411,8
93129,0812509250,9
93129,0812550706,10
93129,0812550757,8
93130,0345297709,7
93130,0345304225,9
93130,0345305183,10
93130,0345307615,9
93130,0345313151,8
93130,0345318854,8
93130,0345322215,8
93130,0345322231,7
93130,0345396936,9
93130,0380018179,4
93130,0441062253,8
93130,067086871X,9
93134,0609608444,8
93137,0345337662,7
93137,0446606324,4
93147,0091891965,8
93147,0140279288,8
93147,0330332775,9
93147,0330349678,9
93147,033035566X,7
93147,0330484907,8
93147,0340718153,7
93147,0340767960,8
93147,0345371984,8
93147,0394758374,8
93147,0413650103,7
93147,0571154913,9
93147,0571216420,3
93170,0553802488,7
93207,0449221482,4
93230,0515132136,8
93263,2070360180,8
93263,2070415732,7
93267,0448060043,8
93267,0689711735,9
93268,0140262032,9
93274,0971880107,3
93281,0553258001,9
93303,1880418568,10
93304,0446604801,8
93308,0373835922,6
93308,0425195473,7
93308,0515136263,8
93308,0515136379,10
93308,0553264613,10
93318,0671001132,10
93319,0425097722,9
93333,0060931221,8
93333,0375706771,8
93334,0590660543,10
93335,0064409597,10
93335,0385503857,8
93335,0385722192,8
93335,0553349481,10
93335,0609608444,7
93341,0753804700,10
93357,0446533041,8
93358,0140150749,7
93358,0312981589,9
93358,0316666009,6
93358,0316929190,4
93358,0345391810,8
93358,0440209803,8
93358,0517122707,10
93358,0671003755,8
93358,078688939X,7
93358,0802713432,8
93358,1878424319,6
93363,0020442106,8
93363,0020442300,9
93363,0020442505,7
93363,0310205719,9
93363,0310228638,9
93363,0340786051,9
93363,0345295250,8
93363,0345315715,8
93363,0345335082,8
93363,0345335287,7
93363,0345354621,4
93363,038070613X,7
93363,0425172996,8
93363,0440213525,7
93363,0440236673,8
93363,0446610038,8
93363,055323370X,8
93363,0553234595,7
93363,0553264931,8
93363,0553286285,8
93363,0553572210,9
93363,0553576623,8
93363,0671023616,9
93363,0764226312,9
93363,0800718372,6
93363,0800756940,9
93363,0802425488,8
93363,0842314296,7
93363,0842329129,9
93363,0842329145,7
93363,0842329153,7
93363,0842329161,8
93363,084232920X,7
93363,0842329218,7
93363,0842332251,7
93363,0884860884,7
93363,1558747699,6
93363,1578561256,9
93363,157856512X,8
93363,1881273156,8
93364,0060256672,10
93364,0060987561,8
93364,0140230165,7
93364,0345339681,10
93364,0345391810,3
93364,0446607258,4
93364,0452283442,10
93364,0553096060,7
93364,0671041789,10
93364,0671527215,8
93364,0671769316,8
93364,0679751521,10
93364,0740713922,8
93364,0740721984,9
93364,0740728946,8
93364,0811821706,10
93364,0811833615,9
93364,0836217241,10
93370,0446533041,10
93383,0552143774,8
93405,0440211727,8
93413,0060928336,8
93413,038549081X,4
93413,0425169693,8
93426,0060008032,8
93426,0060086246,7
93426,0060096195,7
93426,0060562773,8
93426,0061030643,6
93426,0061092819,5
93426,0141000198,8
93426,0142000361,8
93426,0312169787,8
93426,0312989393,8
93426,0330262130,9
93426,0345453387,9
93426,0373250126,5
93426,0373250142,9
93426,0373250282,5
93426,0373250479,6
93426,0373835515,4
93426,0380711532,5
93426,0380811987,5
93426,0380817683,7
93426,0380818973,10
93426,0380819627,5
93426,0385335830,7
93426,0399149325,7
93426,0413537900,7
93426,0425176045,5
93426,0440224403,5
93426,0440226708,8
93426,0440235480,5
93426,0440236746,5
93426,0440487617,8
93426,0440498058,10
93426,0440509238,6
93426,0446310492,10
93426,0451205774,5
93426,0451206754,5
93426,0451209710,7
93426,0451408888,9
93426,0452281636,9
93426,0505525445,7
93426,0515128554,5
93426,0515131733,5
93426,0515136298,7
93426,0553581872,5
93426,0553583360,5
93426,0671011375,8
93426,067101420X,5
93426,0671019708,5
93426,067189109X,7
93426,0684833395,9
93426,0689710682,9
93426,0767905180,9
93426,0767905202,5
93426,0767915593,6
93426,0786014199,5
93426,0804119511,7
93426,0966067630,9
93426,0966067657,9
93426,1551668270,7
93426,1551668777,5
93426,155166917X,7
93426,1592400876,8
93427,0060987529,9
93427,0312278586,10
